Hogar;Persona;AnoNac;Sexo;Relacion;Viajes;LicenciaConducir;PaseEscolar;AdultoMayor;Estudios;Curso;Actividad;Ocupacion;ActividadEmpresa;JornadaTrabajo;DondeEstudia;DirActividadCoordX;DirActividadCoordY;DirEstudiosCoordX;DirEstudiosCoordY;NoViaja;TarjetaBip;Tarjeta2Bip;MedioViajeRestricion;ConoceTransantiago;NoUsaTransantiago;Discapacidad;TieneIngresos;Ingreso;TramoIngreso;IngresoFinal;TramoIngresoFinal;IngresoImputado;Factor_LaboralNormal;Factor_SabadoNormal;Factor_DomingoNormal;Factor_LaboralEstival;Factor_FindesemanaEstival;Factor
214931;21493105;2002;2;3;0;1;1;2;4;4;B;;;;4;;;337267,8487;6297491,0131;4;99;;;1;H;J;2;0;0;0;0;0;;;;681,00000;;202,15034
214931;21493106;1989;1;4;2;3;2;2;5;4;F;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;681,00000;;185,78300
214941;21494101;1978;1;1;2;1;2;2;7;4;A;5;1;1;;346584,3497;6299946,6507;;;;99;;;1;"F;H";J;1;350000;2;350000;2;0;;;;;1204,00000;11,75621
214941;21494102;1976;2;2;2;1;2;2;7;4;D;;;;;;;;;;99;;;1;"E;H";J;2;0;0;0;0;0;;;;;1204,00000;11,19809
214941;21494103;1995;2;3;0;1;1;2;5;3;B;;;;4;;;336807,0913;6298124,8301;4;;;;1;"A;H";J;2;0;0;0;0;0;;;;;1204,00000;12,48713
214941;21494104;1999;2;3;2;1;1;2;4;7;B;;;;4;;;336556,3717;6298203,0053;;;;;;;J;2;0;0;0;0;0;;;;;1204,00000;13,51593
214952;21495201;1957;1;1;3;2;2;2;5;4;A;2;5;1;;336289,4038;6296622,7187;;;;99;;2;2;H;J;1;99;2;255628;2;2;32,00491;;;;;17,35358
214952;21495202;1953;2;2;4;1;2;2;5;4;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;31,76818;;;;;12,30420
214952;21495203;1990;1;3;3;3;2;2;11;1;"A;B";5;5;1;8;337433,3047;6293376,1326;337433,8000;6290766,5000;;99;;2;1;A;J;1;99;2;230710;2;2;31,76819;;;;;16,69032
214961;21496101;1977;2;2;2;1;2;2;5;4;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;3563,19600;;;49,79370
214961;21496102;1978;1;1;2;1;2;2;5;4;A;5;5;1;;342259,0837;6288200,4120;;;;99;;;1;H;J;1;500000;3;500000;3;0;;;5256,05800;;;52,27539
214961;21496103;2000;1;3;2;1;1;2;4;7;B;;;;4;;;343833,0653;6297440,7054;;;;;1;A;J;2;0;0;0;0;0;;;4990,59900;;;49,94243
214961;21496104;2004;1;3;2;1;2;2;4;3;B;;;;4;;;336103,7205;6297976,8227;;;;;2;G;J;2;0;0;0;0;0;;;4990,59900;;;49,94243
214971;21497101;1954;2;1;2;1;2;2;5;4;D;;;;;;;;;;99;;;1;H;J;2;0;0;0;0;0;;;607,89540;;;64,83433
214971;21497102;1989;2;3;3;1;2;2;5;4;A;5;5;1;;353880,1878;6303499,5441;;;;99;;;1;H;J;1;550000;3;550000;3;0;;;985,12360;;;75,56377
214971;21497103;2009;1;4;2;1;2;2;1;0;;;;;;;;;;;;;;2;G;J;2;0;0;0;0;0;;;1068,09600;;;80,44740
214981;21498101;1978;2;2;4;1;2;2;5;4;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;186,51680;;;;;175,60342
214981;21498102;1981;1;1;2;3;2;2;11;5;A;5;5;1;;0,0000;0,0000;;;;99;;2;1;H;J;1;99;2;294880;2;2;214,09620;;;;;184,35559
214981;21498103;2012;1;3;0;1;2;2;1;0;;;;;;;;;;4;;;;2;H;J;2;0;0;0;0;0;199,89020;;;;;178,18134
214981;21498104;2009;1;3;2;1;2;2;2;1;B;;;;2;;;328091,5320;6297082,9281;;;;;;;J;2;0;0;0;0;0;199,89020;;;;;178,18134
214990;21499001;1974;1;1;0;3;2;2;11;5;A;2;5;2;;;;;;1;99;;;1;H;J;1;99;3;536108;3;2;93,20023;;;;;63,60115
214990;21499002;1973;2;2;2;3;2;2;11;7;A;5;5;2;;352676,1935;6299714,0092;;;;;;11;1;F;J;1;99;3;442078;3;2;81,19439;;;;;60,58178
214990;21499003;2008;1;3;2;1;2;2;2;1;B;;;;3;;;328092,6120;6297084,9440;;;;;2;H;J;2;0;0;0;0;0;87,01608;;;;;61,47113
215001;21500101;1950;2;1;4;1;2;2;4;8;D;;;;;;;;;;99;;;1;"B;F";J;2;0;0;0;0;0;;;;;2043,00000;51,07978
215001;21500102;1982;1;3;4;1;2;2;5;4;A;5;1;1;;335425,8903;6305074,8625;;;;99;;;1;"A;F";J;1;300000;2;300000;2;0;;;;;2043,00000;65,57678
215011;21501101;1957;1;1;2;1;2;2;5;2;A;5;1;1;;0,0000;0,0000;;;;99;;;;;J;1;193000;1;193000;1;0;868,41950;;;;;942,76312
215011;21501102;1961;2;2;2;1;2;2;5;1;A;5;2;1;;0,0000;0,0000;;;;99;;;1;H;J;1;175000;1;175000;1;0;867,91110;;;;;897,68311
215011;21501103;1981;1;3;3;4;2;2;10;3;A;5;2;1;;356499,9049;6297413,7347;;;;14008002;;;;;I;1;332000;2;332000;2;0;868,37530;;;;;858,15973
215011;21501104;1988;2;3;2;1;2;2;7;4;D;;;;;;;;;;11584620;;;1;B;J;1;21000;1;21000;1;0;868,41950;;;;;779,06848
215011;21501105;1998;1;3;2;1;1;2;7;1;B;;;;4;;;0,0000;0,0000;;;;;1;H;J;2;0;0;0;0;0;868,41950;;;;;911,51404
215011;21501106;2008;2;4;2;1;2;2;2;1;B;;;;3;;;338448,4749;6296560,2822;;;;;2;H;J;2;0;0;0;0;0;868,41950;;;;;829,41986
215011;21501107;2011;1;4;0;1;2;2;1;0;;;;;;;;;;6;;;;2;H;J;2;0;0;0;0;0;868,41950;;;;;829,41986
215022;21502201;1965;2;1;2;1;2;2;10;3;A;7;6;1;;358420,7765;6309798,1743;;;;99;;;;;J;1;99;2;232400;2;2;;258,00000;;;;14,71519
215022;21502202;2001;2;3;4;1;1;2;4;5;B;;;;4;;;343159,7735;6298972,3076;;;;2;;;J;2;0;0;0;0;0;;231,00000;;;;16,17297
215022;21502203;1950;1;2;2;3;2;2;4;8;A;2;5;1;;338166,3987;6299707,3329;;;;99;;2;1;F;J;1;99;2;241167;2;2;;231,00000;;;;19,29008
215022;21502204;1994;2;3;4;1;1;2;7;4;B;;;;4;;;347186,0632;6298464,3932;;;;;;;J;2;0;0;0;0;0;;238,00000;;;;12,77083
215030;21503001;1963;2;1;2;1;2;2;11;4;A;6;4;1;;337708,5972;6296217,2217;;;;;;;1;;J;1;600000;3;600000;3;0;;;;;2644,00000;45,27393
215030;21503002;1969;1;2;6;3;2;2;11;4;A;5;4;1;;337708,5972;6296217,2217;;;;99;;;1;H;J;1;500000;3;500000;3;0;;;;;2644,00000;47,54751
215030;21503003;1992;2;3;2;1;1;2;11;2;B;;;;8;;;0,0000;0,0000;;99;;;;;J;2;0;0;0;0;0;;;;;2644,00000;39,29169
215030;21503004;1994;2;3;2;1;1;2;5;4;B;;;;4;;;345280,1866;6297555,2797;;99;;;;;J;2;0;0;0;0;0;;;;;2644,00000;39,29169
215030;21503005;1997;1;3;4;1;1;2;7;1;B;;;;4;;;343893,4100;6298614,2700;;99;;;1;H;J;2;0;0;0;0;0;;;;;2644,00000;45,97148
215041;21504101;1952;2;1;2;1;2;2;4;4;D;;;;;;;;;;99;;;1;H;J;1;100000;1;100000;1;0;;;;899,00000;;55,35353
215051;21505101;1966;1;1;2;3;2;2;11;5;A;5;4;1;;346601,0640;6298296,2933;;;;99;;;;;J;1;99;4;802783;4;2;71,67139;;;;;43,88242
215051;21505102;1968;2;2;2;3;2;2;11;7;A;5;4;1;;346601,0640;6298296,2933;;;;99;;;;;J;1;99;4;800654;4;2;66,35111;;;;;41,78407
215051;21505103;2000;1;3;2;1;2;2;4;5;B;;;;4;;;328092,6120;6297084,9440;;;;;1;H;J;2;0;0;0;0;0;76,93800;;;;;38,16174
215051;21505104;1998;1;3;2;1;2;2;5;1;B;;;;4;;;328092,6120;6297084,9440;;;;;1;H;J;2;0;0;0;0;0;73,68753;;;;;42,42785
215062;21506201;1945;1;1;1;1;2;2;4;6;"A;C";5;5;1;;342744,0596;6300506,3999;;;;99;;;;;J;1;400000;2;400000;2;0;69,36752;;;;;81,65788
215062;21506202;1948;2;2;4;1;2;2;4;3;D;;;;;;;;;;99;;;1;A;J;2;0;0;0;0;0;47,45359;;;;;64,85843
215062;21506203;1989;2;3;2;1;1;2;11;4;B;;;;8;;;346439,8165;6293756,4348;;;;;1;A;J;2;0;0;0;0;0;75,68068;;;;;75,59186
215071;21507101;1946;2;1;2;1;2;2;4;3;C;;;;;;;;;;99;;;1;"G;H";"H;I";1;120000;1;120000;1;0;40,80389;;;;;21,33080
215071;21507102;1968;2;3;3;1;1;2;11;5;A;4;4;2;;340724,1730;6300919,7768;;;;;;;;;J;1;198000;1;198000;1;0;41,30462;;;;;29,81400
215071;21507103;1982;1;3;0;1;2;2;9;3;F;;;;;;;;;6;57115474;;;1;H;J;2;0;0;0;0;0;43,45874;;;;;28,50134
215071;21507104;2002;2;4;2;1;2;2;4;3;B;;;;4;;;337166,1104;6296327,7699;;;;;2;H;J;2;0;0;0;0;0;47,89511;;;;;32,76755
215080;21508001;1966;2;1;2;3;2;2;5;3;D;;;;;;;;;;12104368;;;;;J;1;99;1;194460;1;2;218,58130;;;;;141,43007
215080;21508002;1993;2;3;2;1;2;2;5;1;D;;;;;;;;;;;;;;;J;2;0;0;0;0;0;238,30280;;;;;122,74239
215080;21508003;2004;2;3;2;1;2;2;4;2;B;;;;4;;;336402,7842;6296494,0024;;;;;2;;J;2;0;0;0;0;0;253,45780;;;;;155,44095
215090;21509001;1957;1;1;0;1;2;2;4;5;F;;;;;;;;;5;99;;;1;H;J;1;250000;2;250000;2;0;;;4409,79200;;;46,42527
215090;21509002;1962;2;4;0;1;2;2;4;6;D;;;;;;;;;6;99;;;1;H;J;2;0;0;0;0;0;;;2508,16300;;;44,20535
215102;21510201;1946;2;1;0;1;2;1;4;4;C;;;;;;;;;5;8529839;;;1;A;H;1;130000;1;130000;1;0;64,62907;;;;;31,62724
215102;21510202;1977;1;3;4;1;2;2;3;12;G;;;;;;;;;;99;;;2;G;E;2;0;0;0;0;0;85,96024;;;;;42,25903
215110;21511001;1968;2;1;0;1;2;2;4;6;A;5;1;1;;;;;;4;99;;;1;H;J;1;200000;1;200000;1;0;;644,00000;;;;54,68298
215110;21511002;1984;2;3;0;1;2;2;4;4;D;;;;;;;;;4;99;;;1;H;J;2;0;0;0;0;0;;644,00000;;;;49,79370
215110;21511003;1990;1;3;1;1;2;2;5;3;A;5;1;1;;339307,6282;6298991,9823;;;;99;;;;;J;1;250000;2;250000;2;0;;668,00000;;;;55,23411
215110;21511004;2002;2;4;0;1;1;2;4;3;B;;;;4;;;;;4;;;;2;H;J;2;0;0;0;0;0;;522,00000;;;;60,10020
215121;21512101;1963;1;1;2;2;2;2;5;3;A;5;1;1;;339817,7328;6298137,9510;;;;99;;;;;J;1;400000;2;400000;2;0;115,73800;;;;;78,06938
215131;21513101;1935;1;1;2;1;2;2;1;0;A;2;2;1;;336333,9886;6299015,4202;;;;;;;2;"E;F";H;1;200000;1;200000;1;0;;;;445,00000;;20,34266
215131;21513102;1938;2;2;0;1;2;2;4;6;A;2;2;1;;;;;;1;99;;;1;"B;E";H;1;150000;1;150000;1;0;;;;445,00000;;15,52452
215131;21513103;1972;1;3;3;2;2;2;5;4;A;5;5;1;;0,0000;0,0000;;;;99;;2;;;J;1;500000;3;500000;3;0;;;;445,00000;;20,74324
215143;21514301;1957;1;1;2;3;2;2;5;4;A;5;5;1;;336776,8775;6290717,7974;;;;99;;;1;A;J;1;99;2;322501;2;2;84,18826;;;;;35,36812
215143;21514302;1956;2;2;4;1;2;2;5;4;D;;;;;;;;;;99;99;2;1;H;J;2;0;0;0;0;0;53,27882;;;;;25,07709
215150;21515001;1973;2;1;2;3;2;2;5;2;A;5;2;1;;352866,0000;6297118,0125;;;;99;;;1;H;J;1;190000;1;190000;1;0;53,91457;;;;;26,55721
215150;21515002;1969;1;2;4;1;2;2;4;7;F;;;;;;;;;;9796930;;;;;J;2;0;0;0;0;0;63,53541;;;;;30,62949
215150;21515003;1991;2;3;4;1;1;2;11;1;"A;B";5;5;2;8;0,0000;0,0000;336872,7472;6294240,0594;;80070572;;;;;J;1;200000;1;200000;1;0;64,12603;;;;;25,31123
215150;21515004;1998;1;3;3;1;1;2;4;8;B;;;;4;;;340723,6624;6297425,9172;;;;;1;H;J;2;0;0;0;0;0;65,32266;;;;;29,61423
215150;21515005;2012;1;3;0;1;2;2;1;0;;;;;;;;;;5;;;;2;H;J;2;0;0;0;0;0;57,78024;;;;;26,94707
215161;21516101;1949;2;1;5;1;2;2;4;8;D;;;;;;;;;;99;;2;1;"G;A";J;1;120000;1;120000;1;0;73,24513;;;;;55,35353
215171;21517101;1938;1;1;5;3;2;1;7;2;C;;;;;;;;;;99;;;;;J;1;99;7;191802;2;1;182,22720;;;;;28,65611
215171;21517102;1948;2;2;3;1;2;2;6;4;D;;;;;;;;;;;;;;;J;1;75000;1;75000;1;0;124,65970;;;;;22,76071
215171;21517103;1968;1;3;6;3;2;2;10;4;A;5;5;1;;341298,0004;6298459,7521;;;;99;;2;1;"A;F";J;1;700000;3;700000;3;0;196,98060;;;;;32,10116
215171;21517104;1975;2;3;2;3;2;2;11;4;A;5;1;1;;0,0000;0,0000;;;;99;;2;1;"E;F";J;1;99;7;384830;2;1;167,15270;;;;;27,83322
215180;21518001;1950;2;1;0;1;2;2;7;1;D;;;;;;;;;5;99;;;1;"B;C";J;1;170000;1;170000;1;0;;;;579,00000;;70,69479
215180;21518002;1978;1;5;3;1;1;2;10;2;"A;B";5;5;1;7;333182,3908;6303280,6958;344866,5900;6297777,0100;;99;;;;;J;1;250000;2;250000;2;0;;;;579,00000;;90,75865
215180;21518003;1987;1;3;2;1;2;2;7;4;A;5;8;1;;333182,3908;6303280,6958;;;;99;;;;;J;1;350000;2;350000;2;0;;;;579,00000;;90,75865
215191;21519101;1930;1;1;2;1;2;1;4;6;C;;;;;;;;;;99;;;1;H;J;1;130000;1;130000;1;0;357,70080;;;;;65,31190
215191;21519102;1934;2;2;4;1;2;1;4;6;C;;;;;;;;;;99;;;2;H;J;1;230000;2;230000;2;0;237,42900;;;;;49,84282
215202;21520201;1955;1;1;2;1;2;2;5;2;A;5;5;1;;341676,6097;6300335,0046;;;;99;99;;;;J;1;220000;2;220000;2;0;53,31174;;;;;21,11817
215202;21520202;1955;2;2;5;1;2;2;4;6;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;36,63763;;;;;11,99588
215202;21520203;1977;2;3;2;1;2;2;7;4;A;5;5;1;;353358,2500;6303208,5000;;;;99;;;;;J;1;300000;2;300000;2;0;36,86005;;;;;14,66934
215202;21520204;1981;1;3;2;3;2;2;11;4;A;5;5;1;;353358,2500;6303208,5000;;;;99;;;;;J;1;99;2;232479;2;2;42,31041;;;;;15,40045
215211;21521101;1956;2;1;2;1;2;2;5;4;A;5;2;2;;350360,0000;6300692,4999;;;;99;;;;;J;1;99;1;43938;1;2;227,48400;;;;;35,76315
215221;21522101;1949;2;1;2;1;2;2;4;6;D;;;;;;;;;;99;;;1;B;J;2;0;0;0;0;0;47,14614;;;;;35,34871
215221;21522102;1973;1;3;0;1;2;2;3;3;C;;;;;;;;;5;99;;;2;G;E;1;75000;1;75000;1;0;58,01849;;;;;45,38101
215221;21522103;1999;2;3;2;1;1;2;4;8;B;;;;4;;;336855,9547;6296696,5577;;;;;2;G;J;2;0;0;0;0;0;63,94110;;;;;52,17390
215231;21523101;1930;1;1;2;1;2;2;4;6;C;;;;;;;;;;99;;;1;"B;E";H;1;110000;1;110000;1;0;;;;579,00000;;81,65788
215231;21523102;1941;2;2;4;1;2;2;4;4;D;;;;;;;;;;99;;;;;H;1;75000;1;75000;1;0;;;;579,00000;;62,31731
215231;21523103;1940;1;4;2;1;2;2;4;3;C;;;;;;;;;;;;;2;"A;H";I;1;75000;1;75000;1;0;;;;579,00000;;81,65788
215241;21524101;1937;1;1;0;3;2;2;4;6;C;;;;;;;;;4;99;;;1;H;J;1;100000;1;100000;1;0;;1380,00000;;;;377,40268
215241;21524102;1970;2;3;2;1;2;2;10;3;A;5;2;1;;343666,1600;6297339,8300;;;;99;;;;;J;1;200000;1;200000;1;0;;1810,00000;;;;402,55835
215241;21524103;1966;1;4;2;"3;5";2;2;4;8;A;5;1;1;;368237,3104;6972261,0671;;;;99;;10;1;H;J;1;400000;2;400000;2;0;;2036,00000;;;;422,77405
215241;21524104;1991;2;4;0;1;1;2;10;1;B;;;;7;;;345876,0558;6297906,4241;4;;;;1;H;J;2;0;0;0;0;0;;1668,00000;;;;349,36707
215241;21524105;1999;1;4;0;1;1;2;4;6;B;;;;4;;;;;4;;;;1;H;J;2;0;0;0;0;0;;1649,00000;;;;367,65997
215241;21524106;2010;1;4;0;1;2;2;1;0;;;;;;;;;;4;;;;2;G;J;2;0;0;0;0;0;;1649,00000;;;;371,94635
215251;21525101;1958;1;1;2;3;2;2;5;4;A;5;1;1;;347467,0977;6294190,5489;;;;99;;2;1;H;J;1;99;2;345203;2;2;;;;445,00000;;213,79671
215251;21525102;1959;2;2;2;1;2;2;4;8;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;445,00000;;203,57359
215251;21525103;1981;1;3;2;3;2;2;11;5;A;5;4;1;;346857,1035;6294325,2958;;;;99;;2;;;J;1;99;2;204832;2;2;;;;445,00000;;194,61063
215263;21526301;1957;1;1;2;1;2;2;5;4;A;5;5;1;;341677,1067;6300328,0463;;;;99;;;1;"A;E";J;1;200000;1;200000;1;0;199,33800;;;;;72,04180
215263;21526302;1958;2;2;4;1;2;2;5;2;D;;;;;;;;;;99;;;1;A;J;2;0;0;0;0;0;184,54100;;;;;68,59700
215271;21527101;1937;2;1;2;1;2;1;6;1;C;;;;;;;;;;99;;;1;A;H;1;70000;1;70000;1;0;219,94150;;;;;124,86172
215271;21527102;1931;1;2;0;1;2;1;6;1;C;;;;;;;;;5;99;;;1;F;H;1;210000;2;210000;2;0;331,35470;;;;;163,61330
215281;21528101;1984;2;1;2;1;2;2;5;4;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;579,00000;;79,28350
215281;21528102;1998;2;4;2;1;1;2;5;1;B;;;;4;;;347912,1779;6297649,7678;;;;;;;J;2;0;0;0;0;0;;;;579,00000;;88,40989
215281;21528103;1974;2;4;2;1;1;2;5;2;A;5;2;1;;337359,3434;6298064,5968;;;;99;;;;;J;1;250000;2;250000;2;0;;;;579,00000;;79,28350
215291;21529101;1950;1;1;2;3;2;2;4;6;A;2;5;1;;336404,2072;6299939,0268;;;;99;;;;;J;1;300000;2;300000;2;0;312,14610;;;;;99,74005
215291;21529102;1950;2;2;2;1;2;2;4;8;A;5;4;1;;336255,8962;6299813,8086;;;;99;;;1;"E;F";J;1;190000;1;190000;1;0;224,16040;;;;;84,61076
215301;21530101;1989;2;1;4;1;2;2;7;4;D;;;;;;;;;;99;;;;;J;2;0;0;96328;1;1;;;;579,00000;;82,39410
215301;21530102;2010;1;3;2;1;2;2;2;1;B;;;;2;;;336400,4081;6296486,0867;;;;;;;J;2;0;0;0;0;0;;;;579,00000;;87,71914
215301;21530103;2012;2;3;0;1;2;2;1;0;;;;;;;;;;4;;;;2;G;J;2;0;0;0;0;0;;;;579,00000;;87,71914
215311;21531101;1984;1;1;5;1;2;2;10;2;A;5;5;1;;344837,0064;6299463,1210;;;;99;;;;;J;1;220000;2;220000;2;0;;;;579,00000;;90,75865
215311;21531102;1984;2;2;2;1;2;2;10;1;D;;;;;;;;;;99;99;;1;"A;E";J;2;0;0;0;0;0;;;;579,00000;;86,45005
215311;21531103;2007;1;3;5;1;2;2;2;2;B;;;;4;;;336124,9455;6295959,1990;;;;;;;J;2;0;0;0;0;0;;;;579,00000;;87,71914
215321;21532101;1965;1;1;2;3;2;2;5;3;A;5;5;1;;345281,5803;6298960,3729;;;;99;;;;;J;1;200000;1;200000;1;0;61,08418;;;;;38,94683
215321;21532102;1963;2;2;6;1;2;2;4;3;A;6;6;2;;349929,4698;6300776,5445;;;;99;;;;;J;1;99;1;8992;1;2;56,54985;;;;;37,08452
215321;21532103;1993;1;3;2;1;1;2;7;3;B;;;;4;;;341562,0638;6295905,4428;;;;;;;J;2;0;0;0;0;0;60,60392;;;;;37,45827
215321;21532104;1996;1;3;2;1;1;2;5;1;B;;;;4;;;342253,8790;6297232,8045;;;;;;;J;2;0;0;0;0;0;62,80250;;;;;37,65589
215321;21532105;2001;2;3;2;1;1;2;4;4;B;;;;4;;;336519,2004;6296456,9375;;;;;2;G;J;2;0;0;0;0;0;65,57280;;;;;40,75835
215331;21533101;1959;1;1;3;3;2;2;4;8;A;5;5;1;;351697,3454;6299234,7661;;;;99;;2;1;"E;B";J;1;99;2;303482;2;2;59,06947;;;;;25,81209
215341;21534101;1964;2;1;4;1;2;2;5;4;D;;;;;;;;;;99;;;;;J;1;220000;2;220000;2;0;;2335,00000;;;;87,06841
215341;21534102;1938;2;4;0;1;2;2;4;6;C;;;;;;;;;5;99;;;2;G;H;1;78000;1;78000;1;0;;1583,00000;;;;62,29416
215341;21534103;1994;1;3;0;1;2;2;3;99;G;;;;;;;;;5;;;;2;G;E;2;0;0;0;0;0;;2421,00000;;;;87,94593
215351;21535101;1967;1;1;3;3;2;2;7;4;A;9;5;1;;338350,8304;6297444,7836;;;;99;;2;1;G;J;1;480000;3;480000;3;0;61,08418;;;;;38,94683
215351;21535102;1980;2;2;6;1;2;2;5;4;D;;;;;;;;;;99;99;;1;H;J;2;0;0;0;0;0;51,83451;;;;;33,76873
215351;21535103;2003;2;3;2;1;2;2;4;4;B;;;;4;;;336401,7693;6296493,5415;;;;10;2;G;J;2;0;0;0;0;0;65,57280;;;;;40,75835
215351;21535104;2007;1;3;2;1;2;2;2;1;B;;;;3;;;336401,7693;6296493,5415;;;;;2;G;J;2;0;0;0;0;0;55,55107;;;;;34,26447
215351;21535105;2012;2;3;6;1;2;2;1;0;;;;;;;;;;;;;;2;G;J;2;0;0;0;0;0;55,55107;;;;;34,26447
215361;21536101;1969;1;1;2;1;2;2;5;1;A;5;5;1;;341458,6061;6275709,5268;;;;99;;;;;J;1;99;2;295253;2;2;114,98930;;;;;41,11704
215361;21536102;1968;2;2;7;1;2;2;5;1;D;;;;;;;;;;99;;;2;G;J;2;0;0;0;0;0;106,45350;;;;;39,15096
215361;21536103;2002;2;3;6;1;1;2;4;5;B;;;;4;;;336313,1836;6299428,3302;;;;;2;G;J;2;0;0;0;0;0;123,43900;;;;;43,02951
215361;21536104;2009;1;3;6;1;2;2;1;0;;;;;;;;;;;;;;2;G;J;2;0;0;0;0;0;104,57340;;;;;36,17376
215371;21537101;1975;2;1;4;1;2;2;7;4;A;5;5;1;;;;;;;99;99;;;;J;1;250000;2;250000;2;0;74,90156;;;;;30,09158
215371;21537102;1964;1;2;3;2;2;2;7;4;A;5;2;1;;;;;;;99;99;;;;J;1;400000;2;400000;2;0;88,26749;;;;;34,70583
215371;21537103;2000;2;3;3;1;1;2;4;7;B;;;;4;;;;;;;;;1;H;J;2;0;0;0;0;0;94,75359;;;;;36,32006
215381;21538101;1960;1;1;2;3;2;2;5;4;A;2;5;2;;0,0000;0,0000;;;;99;;;;;J;1;99;3;550103;3;2;71,67139;;;;;43,88242
215381;21538102;1960;2;2;0;1;2;2;5;4;D;;;;;;;;;3;;;;1;F;J;2;0;0;0;0;0;66,35111;;;;;41,78407
215381;21538103;1980;2;3;2;3;2;2;11;4;A;5;3;1;;347517,1182;6298462,6363;;;;99;;;;;J;1;99;3;419074;3;2;60,81853;;;;;38,04809
215381;21538104;2012;2;4;0;1;2;2;1;0;;;;;;;;;;5;;;;2;H;J;2;0;0;0;0;0;66,88642;;;;;38,60664
215391;21539101;1971;1;1;2;3;2;2;7;4;A;2;5;1;;0,0000;0,0000;;;;99;99;;;;J;1;250000;2;250000;2;0;467,02150;;;;;124,77432
215391;21539102;1970;2;2;2;1;2;2;5;2;D;;;;;;;;;;99;99;;;;J;2;0;0;0;0;0;454,54830;;;;;118,80801
215391;21539103;1999;2;3;5;1;2;2;4;6;B;;;;4;;;343159,7735;6298972,3076;;;;;;;J;2;0;0;0;0;0;467,02150;;;;;130,57785
215391;21539104;2008;2;4;3;1;2;2;2;1;B;;;;2;;;335386,2144;6298168,2737;;;;;2;G;J;2;0;0;0;0;0;446,52010;;;;;109,77340
215391;21539105;2012;1;3;2;1;2;2;1;0;;;;;;;;;;;;;;;;J;2;0;0;0;0;0;446,52010;;;;;109,77340
215402;21540201;1958;2;1;2;1;2;2;5;4;A;5;5;1;;336244,8293;6290695,9034;;;;99;99;;;;J;1;99;3;430006;3;2;44,59117;;;;;15,09889
215402;21540202;1996;1;3;2;1;1;2;5;1;B;;;;4;;;0,0000;0,0000;;;;;;;J;2;0;0;0;0;0;49,71908;;;;;15,33152
215402;21540203;1986;2;3;4;3;1;2;11;5;B;;;;8;;;349362,4574;6299991,7857;;;;3;1;F;J;2;0;0;0;0;0;44,59117;;;;;13,74887
215413;21541301;1981;1;1;2;3;2;2;7;4;A;5;2;1;;354261,7993;6302282,5276;;;;99;99;;;;J;1;99;2;374135;2;2;;;;445,00000;;24,52119
215413;21541302;1989;2;2;2;1;2;2;7;4;D;;;;;;;;;;99;;;;;J;2;0;0;0;0;0;;;;445,00000;;22,26126
215413;21541303;2009;1;3;2;1;2;2;1;0;G;;;;;;;;;;;;;;;J;2;0;0;0;0;0;;;;445,00000;;23,69998
215420;21542001;1951;2;1;4;1;2;1;5;4;C;;;;;;;;;;99;;;;;J;1;300000;2;300000;2;0;48,69242;;;;;21,71725
215420;21542002;1962;2;4;2;3;2;2;5;4;A;4;3;1;;0,0000;0,0000;;;;99;;;;;J;1;400000;2;400000;2;0;58,81910;;;;;29,16489
215420;21542003;1973;1;4;2;1;2;2;7;4;A;5;1;1;;339998,2943;6310202,6023;;;;99;;;;;J;1;350000;2;350000;2;0;61,88664;;;;;27,88080
215420;21542004;1982;2;4;3;3;1;2;11;3;"A;B";5;2;1;8;0,0000;0,0000;0,0000;0,0000;;99;;;;;J;1;420000;3;420000;3;0;53,91457;;;;;26,55721
215420;21542005;2006;2;4;2;1;2;2;2;1;B;;;;3;;;0,0000;0,0000;;;;;;;J;2;0;0;0;0;0;68,20413;;;;;32,05413
215431;21543101;1943;2;1;10;1;2;1;4;3;"C;D";;;;;;;;;;99;99;;1;"A;E";J;1;81000;1;81000;1;0;172,74110;;;;;41,75737
215433;21543301;1981;1;1;2;2;2;2;11;4;A;5;5;1;;0,0000;0,0000;;;;99;;;;;J;1;99;3;423247;3;2;;;1362,22100;;;65,35088
215433;21543302;1984;2;2;2;1;2;2;11;5;A;5;4;1;;355533,5634;6300611,5808;;;;99;;;;;J;1;99;3;603459;3;2;;;762,60060;;;62,24844
215433;21543303;2009;2;3;2;1;2;2;2;2;B;;;;2;;;338585,1055;6295111,6291;;;;;;;J;2;0;0;0;0;0;;;607,89540;;;63,16226
215442;21544201;1982;1;1;4;2;2;2;11;5;A;5;5;1;;0,0000;0,0000;;;;99;;8;;;J;1;600000;3;600000;3;0;;945,00000;;;;31,59133
215442;21544202;1987;2;2;4;1;2;2;10;2;"B;D";;;;9;;;349881,0542;6300360,6499;;99;;;;;J;2;0;0;0;0;0;;840,00000;;;;30,09158
